fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2026-01-11,Enero,2026,Linea 2,CuitlÃ¡huac,Prepago,5144,2026-01,2026
2026-01-11,Enero,2026,Linea 2,CuitlÃ¡huac,Gratuidad,871,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Popotla,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Popotla,Prepago,2521,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Popotla,Gratuidad,654,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Colegio Militar,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Colegio Militar,Prepago,6793,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Colegio Militar,Gratuidad,1971,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Normal,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Normal,Prepago,8864,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Normal,Gratuidad,1553,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Cosme,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Cosme,Prepago,7008,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Cosme,Gratuidad,1625,2026-01,2026
2026-01-11,Enero,2026,Linea 2,RevoluciÃ³n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,RevoluciÃ³n,Prepago,10095,2026-01,2026
2026-01-11,Enero,2026,Linea 2,RevoluciÃ³n,Gratuidad,2120,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Hidalgo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Hidalgo,Prepago,9506,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Hidalgo,Gratuidad,52,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Bellas Artes,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Bellas Artes,Prepago,18568,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Bellas Artes,Gratuidad,591,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Allende,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Allende,Prepago,11667,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Allende,Gratuidad,1966,2026-01,2026
2026-01-11,Enero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Prepago,24555,2026-01,2026
2026-01-11,Enero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Gratuidad,180,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Pino SuÃ¡rez,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Pino SuÃ¡rez,Prepago,15980,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Pino SuÃ¡rez,Gratuidad,1444,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Antonio Abad,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Antonio Abad,Prepago,5733,2026-01,2026
2026-01-11,Enero,2026,Linea 2,San Antonio Abad,Gratuidad,1306,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Chabacano,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Chabacano,Prepago,7692,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Chabacano,Gratuidad,1973,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Viaducto,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Viaducto,Prepago,5363,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Viaducto,Gratuidad,1332,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Xola,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Xola,Prepago,6193,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Xola,Gratuidad,1452,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Villa de Cortés,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Villa de Cortés,Prepago,5486,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Villa de Cortés,Gratuidad,1524,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Nativitas,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Nativitas,Prepago,8014,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Nativitas,Gratuidad,798,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Portales,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Portales,Prepago,8278,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Portales,Gratuidad,44,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Ermita,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Ermita,Prepago,4623,2026-01,2026
2026-01-11,Enero,2026,Linea 2,Ermita,Gratuidad,848,2026-01,2026
2026-01-11,Enero,2026,Linea 2,General Anaya,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,General Anaya,Prepago,7571,2026-01,2026
2026-01-11,Enero,2026,Linea 2,General Anaya,Gratuidad,1503,2026-01,2026
2026-01-11,Enero,2026,Linea 2,TasqueÃ±a,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 2,TasqueÃ±a,Prepago,24834,2026-01,2026
2026-01-11,Enero,2026,Linea 2,TasqueÃ±a,Gratuidad,1560,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Indios Verdes,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Indios Verdes,Prepago,49781,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Indios Verdes,Gratuidad,5542,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Deportivo 18 de Marzo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Deportivo 18 de Marzo,Prepago,11978,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Deportivo 18 de Marzo,Gratuidad,2334,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Potrero,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Potrero,Prepago,6091,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Potrero,Gratuidad,1282,2026-01,2026
2026-01-11,Enero,2026,Linea 3,La Raza,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,La Raza,Prepago,13020,2026-01,2026
2026-01-11,Enero,2026,Linea 3,La Raza,Gratuidad,2168,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Tlatelolco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Tlatelolco,Prepago,6559,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Tlatelolco,Gratuidad,1670,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Guerrero,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Guerrero,Prepago,3473,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Guerrero,Gratuidad,1371,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hidalgo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hidalgo,Prepago,8920,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hidalgo,Gratuidad,1944,2026-01,2026
2026-01-11,Enero,2026,Linea 3,JuÃ¡rez,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,JuÃ¡rez,Prepago,4331,2026-01,2026
2026-01-11,Enero,2026,Linea 3,JuÃ¡rez,Gratuidad,776,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Balderas,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Balderas,Prepago,1643,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Balderas,Gratuidad,547,2026-01,2026
2026-01-11,Enero,2026,Linea 3,NiÃ±os HÃ©roes,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,NiÃ±os HÃ©roes,Prepago,4362,2026-01,2026
2026-01-11,Enero,2026,Linea 3,NiÃ±os HÃ©roes,Gratuidad,814,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hospital General,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hospital General,Prepago,4786,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Hospital General,Gratuidad,977,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Centro MÃ©dico,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Centro MÃ©dico,Prepago,7272,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Centro MÃ©dico,Gratuidad,1028,2026-01,2026
2026-01-11,Enero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Prepago,7779,2026-01,2026
2026-01-11,Enero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Gratuidad,778,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Eugenia,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Eugenia,Prepago,3977,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Eugenia,Gratuidad,392,2026-01,2026
2026-01-11,Enero,2026,Linea 3,DivisiÃ³n del Norte,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,DivisiÃ³n del Norte,Prepago,4020,2026-01,2026
2026-01-11,Enero,2026,Linea 3,DivisiÃ³n del Norte,Gratuidad,713,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Zapata,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Zapata,Prepago,5949,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Zapata,Gratuidad,1089,2026-01,2026
2026-01-11,Enero,2026,Linea 3,CoyoacÃ¡n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,CoyoacÃ¡n,Prepago,11260,2026-01,2026
2026-01-11,Enero,2026,Linea 3,CoyoacÃ¡n,Gratuidad,1208,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Viveros/Derechos Humanos,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Viveros/Derechos Humanos,Prepago,7017,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Viveros/Derechos Humanos,Gratuidad,1244,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Miguel Ángel de Quevedo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Miguel Ángel de Quevedo,Prepago,13801,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Miguel Ángel de Quevedo,Gratuidad,1773,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Copilco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Copilco,Prepago,11073,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Copilco,Gratuidad,1369,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Universidad,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Universidad,Prepago,17974,2026-01,2026
2026-01-11,Enero,2026,Linea 3,Universidad,Gratuidad,2225,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Santa Anita,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Santa Anita,Prepago,1049,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Santa Anita,Gratuidad,267,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Jamaica,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Jamaica,Prepago,2870,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Jamaica,Gratuidad,686,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Fray Servando,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Fray Servando,Prepago,3591,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Fray Servando,Gratuidad,653,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Candelaria,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Candelaria,Prepago,3764,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Candelaria,Gratuidad,1255,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Morelos,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Morelos,Prepago,3742,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Morelos,Gratuidad,1300,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Canal del Norte,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Canal del Norte,Prepago,3126,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Canal del Norte,Gratuidad,867,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Consulado,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Consulado,Prepago,1581,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Consulado,Gratuidad,394,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Bondojito,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Bondojito,Prepago,2236,2026-01,2026
2026-01-11,Enero,2026,Linea 4,Bondojito,Gratuidad,477,2026-01,2026
2026-01-11,Enero,2026,Linea 4,TalismÃ¡n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,TalismÃ¡n,Prepago,1122,2026-01,2026
2026-01-11,Enero,2026,Linea 4,TalismÃ¡n,Gratuidad,248,2026-01,2026
2026-01-11,Enero,2026,Linea 4,MartÃ­n Carrera,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 4,MartÃ­n Carrera,Prepago,9803,2026-01,2026
2026-01-11,Enero,2026,Linea 4,MartÃ­n Carrera,Gratuidad,1089,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PolitÃ©cnico,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PolitÃ©cnico,Prepago,8067,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PolitÃ©cnico,Gratuidad,1302,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Instituto del PetrÃ³leo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Instituto del PetrÃ³leo,Prepago,1282,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Instituto del PetrÃ³leo,Gratuidad,308,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Autobuses del Norte,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Autobuses del Norte,Prepago,13857,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Autobuses del Norte,Gratuidad,2378,2026-01,2026
2026-01-11,Enero,2026,Linea 5,La Raza,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,La Raza,Prepago,3505,2026-01,2026
2026-01-11,Enero,2026,Linea 5,La Raza,Gratuidad,800,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Misterios,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Misterios,Prepago,2630,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Misterios,Gratuidad,441,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Valle GÃ³mez,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Valle GÃ³mez,Prepago,1675,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Valle GÃ³mez,Gratuidad,286,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Consulado,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Consulado,Prepago,2069,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Consulado,Gratuidad,732,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Eduardo Molina,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Eduardo Molina,Prepago,2512,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Eduardo Molina,Gratuidad,533,2026-01,2026
2026-01-11,Enero,2026,Linea 5,AragÃ³n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,AragÃ³n,Prepago,2751,2026-01,2026
2026-01-11,Enero,2026,Linea 5,AragÃ³n,Gratuidad,681,2026-01,2026
2026-01-11,Enero,2026,Linea 5,OceanÃ­a,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,OceanÃ­a,Prepago,10077,2026-01,2026
2026-01-11,Enero,2026,Linea 5,OceanÃ­a,Gratuidad,2873,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Terminal AÃ©rea,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Terminal AÃ©rea,Prepago,8334,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Terminal AÃ©rea,Gratuidad,1020,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Hangares,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Hangares,Prepago,1617,2026-01,2026
2026-01-11,Enero,2026,Linea 5,Hangares,Gratuidad,258,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PantitlÃ¡n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PantitlÃ¡n,Prepago,20429,2026-01,2026
2026-01-11,Enero,2026,Linea 5,PantitlÃ¡n,Gratuidad,3303,2026-01,2026
2026-01-11,Enero,2026,Linea 6,El Rosario,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,El Rosario,Prepago,5821,2026-01,2026
2026-01-11,Enero,2026,Linea 6,El Rosario,Gratuidad,1034,2026-01,2026
2026-01-11,Enero,2026,Linea 6,TezozÃ³moc,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,TezozÃ³moc,Prepago,2219,2026-01,2026
2026-01-11,Enero,2026,Linea 6,TezozÃ³moc,Gratuidad,374,2026-01,2026
2026-01-11,Enero,2026,Linea 6,UAM-Azcapotzalco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,UAM-Azcapotzalco,Prepago,2930,2026-01,2026
2026-01-11,Enero,2026,Linea 6,UAM-Azcapotzalco,Gratuidad,632,2026-01,2026
2026-01-11,Enero,2026,Linea 6,FerrerÃ­a/Arena Ciudad de MÃ©xico,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,FerrerÃ­a/Arena Ciudad de MÃ©xico,Prepago,5400,2026-01,2026
2026-01-11,Enero,2026,Linea 6,FerrerÃ­a/Arena Ciudad de MÃ©xico,Gratuidad,628,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Norte 45,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Norte 45,Prepago,1017,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Norte 45,Gratuidad,195,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Vallejo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Vallejo,Prepago,2009,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Vallejo,Gratuidad,78,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Instituto del PetrÃ³leo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Instituto del PetrÃ³leo,Prepago,718,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Instituto del PetrÃ³leo,Gratuidad,66,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Lindavista,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Lindavista,Prepago,4587,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Lindavista,Gratuidad,431,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Deportivo 18 de Marzo,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Deportivo 18 de Marzo,Prepago,548,2026-01,2026
2026-01-11,Enero,2026,Linea 6,Deportivo 18 de Marzo,Gratuidad,129,2026-01,2026
2026-01-11,Enero,2026,Linea 6,La Villa/BasÃ­lica,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,La Villa/BasÃ­lica,Prepago,11793,2026-01,2026
2026-01-11,Enero,2026,Linea 6,La Villa/BasÃ­lica,Gratuidad,1459,2026-01,2026
2026-01-11,Enero,2026,Linea 6,MartÃ­n Carrera,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 6,MartÃ­n Carrera,Prepago,7520,2026-01,2026
2026-01-11,Enero,2026,Linea 6,MartÃ­n Carrera,Gratuidad,1218,2026-01,2026
2026-01-11,Enero,2026,Linea 7,El Rosario,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,El Rosario,Prepago,11494,2026-01,2026
2026-01-11,Enero,2026,Linea 7,El Rosario,Gratuidad,1727,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Aquiles SerdÃ¡n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Aquiles SerdÃ¡n,Prepago,4166,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Aquiles SerdÃ¡n,Gratuidad,795,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Camarones,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Camarones,Prepago,4842,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Camarones,Gratuidad,755,2026-01,2026
2026-01-11,Enero,2026,Linea 7,RefinerÃ­a,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,RefinerÃ­a,Prepago,5016,2026-01,2026
2026-01-11,Enero,2026,Linea 7,RefinerÃ­a,Gratuidad,680,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacuba,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacuba,Prepago,3598,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacuba,Gratuidad,738,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San JoaquÃ­n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San JoaquÃ­n,Prepago,7487,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San JoaquÃ­n,Gratuidad,1113,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Polanco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Polanco,Prepago,14472,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Polanco,Gratuidad,1414,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Auditorio,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Auditorio,Prepago,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Auditorio,Gratuidad,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Constituyentes,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Constituyentes,Prepago,7241,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Constituyentes,Gratuidad,910,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacubaya,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacubaya,Prepago,2541,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Tacubaya,Gratuidad,745,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Pedro de los Pinos,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Pedro de los Pinos,Prepago,3172,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Pedro de los Pinos,Gratuidad,559,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Antonio,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Antonio,Prepago,3878,2026-01,2026
2026-01-11,Enero,2026,Linea 7,San Antonio,Gratuidad,652,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Mixcoac,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Mixcoac,Prepago,7454,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Mixcoac,Gratuidad,1379,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Barranca del Muerto,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Barranca del Muerto,Prepago,8774,2026-01,2026
2026-01-11,Enero,2026,Linea 7,Barranca del Muerto,Gratuidad,1254,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Garibaldi/Lagunilla,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Garibaldi/Lagunilla,Prepago,9550,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Garibaldi/Lagunilla,Gratuidad,1411,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Bellas Artes,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Bellas Artes,Prepago,8740,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Bellas Artes,Gratuidad,1028,2026-01,2026
2026-01-11,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Prepago,9665,2026-01,2026
2026-01-11,Enero,2026,Linea 8,San Juan de LetrÃ¡n,Gratuidad,1315,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Salto del Agua,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Salto del Agua,Prepago,5248,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Salto del Agua,Gratuidad,851,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Doctores,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Doctores,Prepago,2860,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Doctores,Gratuidad,422,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Obrera,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Obrera,Prepago,4724,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Obrera,Gratuidad,830,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Chabacano,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Chabacano,Prepago,1441,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Chabacano,Gratuidad,376,2026-01,2026
2026-01-11,Enero,2026,Linea 8,La Viga,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,La Viga,Prepago,3296,2026-01,2026
2026-01-11,Enero,2026,Linea 8,La Viga,Gratuidad,810,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Santa Anita,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Santa Anita,Prepago,1839,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Santa Anita,Gratuidad,221,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Coyuya,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Coyuya,Prepago,9399,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Coyuya,Gratuidad,1948,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Iztacalco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Iztacalco,Prepago,6222,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Iztacalco,Gratuidad,1379,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Apatlaco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Apatlaco,Prepago,6305,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Apatlaco,Gratuidad,1363,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Aculco,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Aculco,Prepago,3011,2026-01,2026
2026-01-11,Enero,2026,Linea 8,Aculco,Gratuidad,587,2026-01,2026
2026-01-11,Enero,2026,Linea 8,EscuadrÃ³n 201,Boleto,0,2026-01,2026
2026-01-11,Enero,2026,Linea 8,EscuadrÃ³n 201,Prepago,7176,2026-01,2026
2026-01-11,Enero,2026,Linea 8,EscuadrÃ³n 201,Gratuidad,1519,2026-01,2026
